3.800000000000000000e+01 7.160158751909233388e+01 1.114342464665522812e+02 1.210806889628250974e+04 6.326786526146398160e+01 5.000689461383560541e+01 3.456146510067291189e+01
3.900000000000000000e+01 7.184521015959738577e+01 1.130527067173453588e+02 1.210642519271806486e+04 6.394430097006523539e+01 5.109484150480302844e+01 3.584073965633488257e+01
4.000000000000000000e+01 7.205360602549127691e+01 1.146410462745912326e+02 1.210303137903093011e+04 6.458470573322928487e+01 5.214842488655872188e+01 3.710332456888403385e+01
4.100000000000000000e+01 7.222639164581110549e+01 1.161977735376299279e+02 1.209787969281796541e+04 6.518912796841149770e+01 5.316751364757264753e+01 3.834780129383430136e+01
4.200000000000000000e+01 7.236323404320684460e+01 1.177214148125983684e+02 1.209096238186679147e+04 6.575758360546436165e+01 5.415198966736353725e+01 3.957285478076555307e+01
4.300000000000000000e+01 7.246385182585444795e+01 1.192105171639859975e+02 1.208227177503458552e+04 6.629006276378649432e+01 5.510174443774307917e+01 4.077726609766131816e+01
4.400000000000000000e+01 7.252801648918760691e+01 1.206636512724717392e+02 1.207180039875416878e+04 6.678653598618419096e+01 5.601667651012762406e+01 4.195990539167409139e+01
4.500000000000000000e+01 7.255555414805665748e+01 1.220794143042004123e+02 1.205954114719628342e+04 6.724696009030549249e+01 5.689668961111895129e+01 4.311972525155974267e+01
4.600000000000000000e+01 7.254634779163208691e+01 1.234564328468869263e+02 1.204548751044079654e+04 6.767128374410462754e+01 5.774169132975472252e+01 4.425575448720194771e+01
4.700000000000000000e+01 7.250034010254223915e+01 1.247933659160307656e+02 1.202963385783612648e+04 6.805945276581890369e+01 5.855159238627066998e+01 4.536709229623264150e+01
4.800000000000000000e+01 7.241753691011261651e+01 1.260889080858878657e+02 1.201197578256168526e+04 6.841141524245875871e+01 5.932630638839899717e+01 4.645290288828995529e+01
4.900000000000000000e+01 7.229801124621818076e+01 1.273417927857739613e+02 1.199251049699164287e+04 6.872712658944114139e+01 6.006574993612273516e+01 4.751241049761686952e+01
5.000000000000000000e+01 7.214190806196702965e+01 1.285507958006792251e+02 1.197123728639266301e+04 6.900655451219856218e+01 6.076984321004848510e+01 4.854489487018731353e+01
5.100000000000000000e+01 7.194944948663837181e+01 1.297147389732588749e+02 1.194815800707910785e+04 6.924968393441697856e+01 6.143851091857632696e+01 4.954968716638973092e+01
5.200000000000000000e+01 7.172094039872185078e+01 1.308324941580373491e+02 1.192327760240336829e+04 6.945652210458891318e+01 6.207168333436661811e+01 5.052616612939472418e+01
5.300000000000000000e+01 7.145677456013731899e+01 1.319029875688858056e+02 1.189660467723001420e+04 6.962710362689206534e+01 6.266929806231474487e+01 5.147375500625779665e+01
5.400000000000000000e+01 7.115744048262638444e+01 1.329252041180236859e+02 1.186815204647912833e+04 6.976149559294151459e+01 6.323130161581729425e+01 5.239191834479557031e+01
5.500000000000000000e+01 7.082352761854056666e+01 1.338981924785996114e+02 1.183793732030441242e+04 6.985980288277792738e+01 6.375765179500809410e+01 5.328015984524324722e+01
5.600000000000000000e+01 7.045573174310464992e+01 1.348210699207188554e+02 1.180598342739385407e+04 6.992217336969706309e+01 6.424831979963545336e+01 5.413801995749125950e+01
5.700000000000000000e+01 7.005486028910509333e+01 1.356930276207763484e+02 1.177231914579376462e+04 6.994880323190152183e+01 6.470329285008851627e+01 5.496507417472698620e+01
5.800000000000000000e+01 6.962183587292568632e+01 1.365133361611205203e+02 1.173697953101035273e+04 6.993994215880746879e+01 6.512257709074549439e+01 5.576093178117415050e+01
5.900000000000000000e+01 6.915769986033026839e+01 1.372813508716765512e+02 1.170000634392968823e+04 6.989589845228123011e+01 6.550620038604813544e+01 5.652523450136553862e+01
6.000000000000000000e+01 6.866361333055728267e+01 1.379965174733385709e+02 1.166144833119934265e+04 6.981704388756379842e+01 6.585421563089039410e+01 5.725765603249742952e+01
6.100000000000000000e+01 6.814085705785470282e+01 1.386583773152630386e+02 1.162136144758121918e+04 6.970381814800904863e+01 6.616670392212272134e+01 5.795790150424326725e+01
6.200000000000000000e+01 6.759083043374496924e+01 1.392665726813297908e+02 1.157980901944639663e+04 6.955673312442299050e+01 6.644377790387659388e+01 5.862570727236670365e+01
6.300000000000000000e+01 6.701504635590175951e+01 1.398208514815873116e+02 1.153686168091231229e+04 6.937637612673498211e+01 6.668558521897595881e+01 5.926084130495402746e+01
6.400000000000000000e+01 6.641512697648309427e+01 1.403210717771711415e+02 1.149259735731475848e+04 6.916341306449240278e+01 6.689231179797785387e+01 5.986310336024850187e+01
6.500000000000000000e+01 6.579279557024044323e+01 1.407672056446901365e+02 1.144710102885493143e+04 6.891859049662598125e+01 6.706418523447530333e+01 6.043232576411266166e+01
6.600000000000000000e+01 6.514986686952215678e+01 1.411593421108345296e+02 1.140046440322063063e+04 6.864273662911062956e+01 6.720147788263908240e+01 6.096837428559867789e+01
6.700000000000000000e+01 6.448823737824662317e+01 1.414976900753687801e+02 1.135278558559289013e+04 6.833676229626655640e+01 6.730450994632076345e+01 6.147114903615063497e+01
6.800000000000000000e+01 6.380987147134628401e+01 1.417825793495006224e+02 1.130416849951494805e+04 6.800165965016130087e+01 6.737365210754187217e+01 6.194058582632680299e+01
6.900000000000000000e+01 6.311678917998916205e+01 1.420144617934610380e+02 1.125472239278884626e+04 6.763850114714838924e+01 6.740932802904049481e+01 6.237665730859134072e+01
7.000000000000000000e+01 6.241105082000886028e+01 1.421939109070056304e+02 1.120456115298826626e+04 6.724843669037318250e+01 6.741201644470591248e+01 6.277937446142645683e+01
7.100000000000000000e+01 6.169474290825772300e+01 1.423216206860529098e+02 1.115380266386846233e+04 6.683269025306640287e+01 6.738225274345569460e+01 6.314878788025676215e+01
7.200000000000000000e+01 6.096996094427490931e+01 1.423984029601986663e+02 1.110256797277917394e+04 6.639255468328354937e+01 6.732063015215821622e+01 6.348498941215571989e+01
7.300000000000000000e+01 6.023879715960607939e+01 1.424251851705866159e+02 1.105098069393903461e+04 6.592938756141415979e+01 6.722780054526907634e+01 6.378811320565480258e+01
7.400000000000000000e+01 5.950332312533540602e+01 1.424030056669502926e+02 1.099916610281495741e+04 6.544460410601303124e+01 6.710447460066934866e+01 6.405833729809766908e+01
7.500000000000000000e+01 5.876557722321082622e+01 1.423330092814634327e+02 1.094725044446664106e+04 6.493967102247790990e+01 6.695142145821431257e+01 6.429588461082586548e+01
7.600000000000000000e+01 5.802755004895587376e+01 1.422164414415348119e+02 1.089536010485000224e+04 6.441609874242300293e+01 6.676946787141632456e+01 6.450102413197117812e+01
7.700000000000000000e+01 5.729117274776816515e+01 1.420546419412151238e+02 1.084362088490343558e+04 6.387543382130045444e+01 6.655949674368632429e+01 6.467407169762964259e+01
7.800000000000000000e+01 5.655830570944872449e+01 1.418490380300824540e+02 1.079215725511934397e+04 6.331925077559507287e+01 6.632244524698512578e+01 6.481539070660123514e+01
7.900000000000000000e+01 5.583072889513594106e+01 1.416011369058703337e+02 1.074109165037471757e+04 6.274914367451682295e+01 6.605930235194877298e+01 6.492539257155215182e+01
8.000000000000000000e+01 5.511013357121431255e+01 1.413125181071724228e+02 1.069054380785166177e+04 6.216671803544628006e+01 6.577110595089339995e+01 6.500453686119818997e+01
8.100000000000000000e+01 5.439811525775175483e+01 1.409848252121975918e+02 1.064063012314917796e+04 6.157358225722093437e+01 6.545893945807812031e+01 6.505333127524393433e+01
8.200000000000000000e+01 5.369616845237705149e+01 1.406197578625912570e+02 1.059146307432865979e+04 6.097133983147351444e+01 6.512392816435193765e+01 6.507233124479796516e+01
8.300000000000000000e+01 5.300568241882910314e+01 1.402190630346031526e+02 1.054315065931527715e+04 6.036158104843779881e+01 6.476723503053933939e+01 6.506213935706416862e+01
8.400000000000000000e+01 5.232793867964861079e+01 1.397845271673858463e+02 1.049579591699711818e+04 5.974587601559791494e+01 6.439005651593224400e+01 6.502340435430825494e+01
8.500000000000000000e+01 5.166410952227526820e+01 1.393179674894117568e+02 1.044949646126814878e+04 5.912576712993651284e+01 6.399361778938043699e+01 6.495681998362501020e+01
8.600000000000000000e+01 5.101525753884686054e+01 1.388212243471140539e+02 1.040434409124044578e+04 5.850276292644917930e+01 6.357916812967297915e+01 6.486312348756131030e+01
8.700000000000000000e+01 5.038233658331953535e+01 1.382961530636027874e+02 1.036042443444415585e+04 5.787833174295199967e+01 6.314797587709341542e+01 6.474309385899771030e+01
8.800000000000000000e+01 4.976619327008336313e+01 1.377446166633544919e+02 1.031781665454090580e+04 5.725389652030046506e+01 6.270132361893872996e+01 6.459754982409351953e+01
8.900000000000000000e+01 4.916756960205890437e+01 1.371684785131953106e+02 1.027659320198022397e+04 5.663082979615505508e+01 6.224050311106375943e+01 6.442734760256918491e+01
9.000000000000000000e+01 4.858710607639381607e+01 1.365695956323422706e+02 1.023681962338076664e+04 5.601044957457263962e+01 6.176681041124938787e+01 6.423337843991650686e+01
9.100000000000000000e+01 4.802534538424871613e+01 1.359498122733665468e+02 1.019855442134832265e+04 5.539401567806578441e+01 6.128154099252863318e+01 6.401656596434216340e+01
9.200000000000000000e+01 4.748273662582866450e+01 1.353109540066790260e+02 1.016184896826849581e+04 5.478272679308059168e+01 6.078598499563629076e+01 6.377786334285472236e+01
9.300000000000000000e+01 4.695963983887720161e+01 1.346548222619638864e+02 1.012674747756711258e+04 5.417771805082490744e+01 6.028142272197373330e+01 6.351825032437031382e+01
9.400000000000000000e+01 4.645633093711074935e+01 1.339831892161123790e+02 1.009328701518670277e+04 5.358005913307979995e+01 5.976912016799578709e+01 6.323873012155169704e+01
9.500000000000000000e+01 4.597300655658941082e+01 1.332977933478652233e+02 1.006149757949180457e+04 5.299075304993098001e+01 5.925032498372534207e+01 6.294032624692643196e+01
9.600000000000000000e+01 4.550978935838953987e+01 1.326003352559581572e+02 1.003140221838276193e+04 5.241073524899634606e+01 5.872626254816415070e+01 6.262407927840755661e+01
9.700000000000000000e+01 4.506673333618368105e+01 1.318924740008190213e+02 1.000301719799300190e+04 5.184087334917080625e+01 5.819813226297285524e+01 6.229104352267206934e+01
9.800000000000000000e+01 4.464382863544535951e+01 1.311758240075773756e+02 9.976352217551409922e+03 5.128196734798974177e+01 5.766710427536459349e+01 6.194228372637500968e+01
9.900000000000000000e+01 4.424100700270483344e+01 1.304519522234272131e+02 9.951410665414168761e+03 5.073475008236921013e+01 5.713431640077500617e+01 6.157887177122820788e+01
1.000000000000000000e+02 4.385814683201398623e+01 1.297223757649680920e+02 9.928189912120524241e+03 5.019988812086715058e+01 5.660087139259759681e+01 6.120188340598168963e+01
1.010000000000000000e+02 4.349507805823907347e+01 1.289885599797962641e+02 9.906681639107875526e+03 4.967798305137937831e+01 5.606783446970636220e+01 6.081239501549731585e+01
1.020000000000000000e+02 4.315158702507496713e+01 1.282519168325648593e+02 9.886872191684138670e+03 4.916957296200300931e+01 5.553623118130416003e+01 6.041148048162303041e+01
1.030000000000000000e+02 4.282742099916062983e+01 1.275138037302896521e+02 9.868742949082157793e+03 4.867513419654309104e+01 5.500704563662510083e+01 6.000020821264899240e+01
1.040000000000000000e+02 4.252229273419001032e+01 1.267755225750802168e+02 9.852270726068840304e+03 4.819508337456245783e+01 5.448121890370951803e+01 5.957963813805658049e+01
1.050000000000000000e+02 4.223588474717436014e+01 1.260383191720492846e+02 9.837428181564628176e+03 4.772977958785047292e+01 5.395964775542253022e+01 5.915081887689316176e+01
1.060000000000000000e+02 4.196785333349245661e+01 1.253033829508193691e+02 9.824184232524461549e+03 4.727952676102666629e+01 5.344318371657174538e+01 5.871478506168132583e+01
1.070000000000000000e+02 4.171783239934520537e+01 1.245718469393942058e+02 9.812504469717703614e+03 4.684457613032316203e+01 5.293263237343521155e+01 5.827255480432148005e+01
1.080000000000000000e+02 4.148543688357283798e+01 1.238447879731924246e+02 9.802351550243698512e+03 4.642512870139768211e+01 5.242875296114067396e+01 5.782512743178891412e+01
1.090000000000000000e+02 4.127026630961393749e+01 1.231232271130265730e+02 9.793685620489883149e+03 4.602133800841248501e+01 5.193225811585984530e+01 5.737348114034299584e+01
1.100000000000000000e+02 4.107190780778205408e+01 1.224081302924462307e+02 9.786464696158116567e+03 4.563331275188095049e+01 5.144381393546240844e+01 5.691857101886920844e+01
1.110000000000000000e+02 4.088993905800849404e+01 1.217004091447786465e+02 9.780645043507907758e+03 4.526111956696974659e+01 5.096404022894053298e+01 5.646132714067196900e+01
1.120000000000000000e+02 4.072393086837369935e+01 1.210009219715704489e+02 9.776181525734231400e+03 4.490478569403614983e+01 5.049351096684737428e+01 5.600265291901187226e+01
1.130000000000000000e+02 4.057344959053138211e+01 1.203104748755238944e+02 9.773027935685819102e+03 4.456430169739389413e+01 5.003275493509355698e+01 5.554342360152946867e+01
1.140000000000000000e+02 4.043805902524482576e+01 1.196298227517314956e+02 9.771137264659722860e+03 4.423962373383330515e+01 4.958225632760238000e+01 5.508448507506899716e+01
1.150000000000000000e+02 4.031732301003892616e+01 1.189596711308655586e+02 9.770462092226296591e+03 4.393067717987614884e+01 4.914245600612002107e+01 5.462665226838584687e+01
1.160000000000000000e+02 4.021080695370316249e+01 1.183006772848700052e+02 9.770954790525556746e+03 4.363735860441146741e+01 4.871375239709480809e+01 5.417070839512847868e+01
1.170000000000000000e+02 4.011807885058797041e+01 1.176534515684139564e+02 9.772567682574328501e+03 4.335953770079039060e+01 4.829650268014990644e+01 5.371740453111128488e+01
1.180000000000000000e+02 4.003871104386831092e+01 1.170185591741875584e+02 9.775253326767731778e+03 4.309706035045635986e+01 4.789102412161400224e+01 5.326745855244173100e+01
1.190000000000000000e+02 3.997228134736374727e+01 1.163965216207337505e+02 9.778964695414109883e+03 4.284975081828523713e+01 4.749759534891425261e+01 5.282155464808698042e+01
1.200000000000000000e+02 3.991837375437771840e+01 1.157878184520160119e+02 9.783655312179180328e+03 4.261741394807405925e+01 4.711645787061433310e+01 5.238034314098143795e+01
1.210000000000000000e+02 3.987657950720984701e+01 1.151928887494113241e+02 9.789279399281158476e+03 4.239983719506842164e+01 4.674781756038719038e+01 5.194444019318341788e+01
1.220000000000000000e+02 3.984649781298585935e+01 1.146121327577434812e+02 9.795791997657770480e+03 4.219679264396516061e+01 4.639184621482498017e+01 5.151442771356935424e+01
1.230000000000000000e+02 3.982773606774682662e+01 1.140459135353651448e+02 9.803149042531735176e+03 4.200803885039945840e+01 4.604868312117723406e+01 5.109085356304283465e+01
1.240000000000000000e+02 3.981991035223251885e+01 1.134945585353413406e+02 9.811307453582176095e+03 4.183332265626715696e+01 4.571843662669817121e+01 5.067423166092763864e+01
1.250000000000000000e+02 3.982264573547594466e+01 1.129583611698272421e+02 9.820225197794206906e+03 4.167238083826666895e+01 4.540118574226337245e+01 5.026504227051847806e+01
1.260000000000000000e+02 3.983557642451049929e+01 1.124375823440573470e+02 9.829861326910686330e+03 4.152494157943339559e+01 4.509698177684372666e+01 4.986373245255818176e+01
1.270000000000000000e+02 3.985834578671255457e+01 1.119324519719344551e+02 9.840176012821189943e+03 4.139072592710825660e+01 4.480584989755479342e+01 4.947071655613272867e+01
1.280000000000000000e+02 3.989060634835734476e+01 1.114431704393554412e+02 9.851130568064188992e+03 4.126944909305558440e+01 4.452779070920850302e+01 4.908637680623630217e+01
1.290000000000000000e+02 3.993201971005208861e+01 1.109699100236577749e+02 9.862687455970413794e+03 4.116082164776298669e+01 4.426278180276720775e+01 4.871106397066565563e+01
1.300000000000000000e+02 3.998225639300890322e+01 1.105128162552752542e+02 9.874810290434301351e+03 4.106455058886015763e+01 4.401077926499431925e+01 4.834509810723921674e+01
1.310000000000000000e+02 4.004099562800099932e+01 1.100720092516147304e+02 9.887463831101988035e+03 4.098034035385590812e+01 4.377171915316919382e+01 4.798876935169548119e+01
1.320000000000000000e+02 4.010792516659585516e+01 1.096475850232256022e+02 9.900613977357845215e+03 4.090789378685398248e+01 4.354551895846554999e+01 4.764233871696423961e+01
1.330000000000000000e+02 4.018274089163050888e+01 1.092396166120844754e+02 9.914227735576741907e+03 4.084691275760810214e+01 4.333207893463244176e+01 4.730603911001227146e+01
1.340000000000000000e+02 4.026514660922281763e+01 1.088481553321446285e+02 9.928273210914301671e+03 4.079709904239241069e+01 4.313128348835913073e+01 4.698007614879252714e+01
1.350000000000000000e+02 4.035485366483306535e+01 1.084732318343009467e+02 9.942719573791697258e+03 4.075815485272697458e+01 4.294300243081887203e+01 4.666462918730803011e+01
1.360000000000000000e+02 4.045158061227763824e+01 1.081148571827517912e+02 9.957537035565243059e+03 4.072978343179752159e+01 4.276709220476706719e+01 4.635985227208594495e+01
1.370000000000000000e+02 4.055505284236760133e+01 1.077730238798702658e+02 9.972696817057994849e+03 4.071168954891246017e+01 4.260339707859107961e+01 4.606587515448769210e+01
1.380000000000000000e+02 4.066500223535626191e+01 1.074477067698925339e+02 9.988171116621622787e+03 4.070357984936735107e+01 4.245175020812259703e+01 4.578280430665360257e+01
1.390000000000000000e+02 4.078116679768661612e+01 1.071388640163561519e+02 1.000393307897882551e+04 4.070516329645315068e+01 4.231197477315243560e+01 4.551072393095032709e+01
1.400000000000000000e+02 4.090329029682151685e+01 1.068464378649249227e+02 1.001995676067434397e+04 4.071615135202856806e+01 4.218388486430818318e+01 4.524969698821882247e+01
1.410000000000000000e+02 4.103112190428144146e+01 1.065703555501727919e+02 1.003621709840013500e+04 4.073625833679994912e+01 4.206728653660183426e+01 4.499976620643106173e+01
1.420000000000000000e+02 4.116441584828758948e+01 1.063105299337307912e+02 1.005268987553102670e+04 4.076520148711006897e+01 4.196197853201055494e+01 4.476095507966844167e+01
1.430000000000000000e+02 4.130293104823309847e+01 1.060668604252486205e+02 1.006935168933160458e+04 4.080270132053708210e+01 4.186775335742871107e+01 4.453326889266999444e+01
1.440000000000000000e+02 4.144643083066004152e+01 1.058392335257648398e+02 1.008617992098773175e+04 4.084848161278702605e+01 4.178439788827491697e+01 4.431669566584583464e+01
1.450000000000000000e+02 4.159468262108759973e+01 1.056275233615860856e+02 1.010315270327246253e+04 4.090226934656474356e+01 4.171169396736046764e+01 4.411120712804677169e+01
1.460000000000000000e+02 4.174745759273215384e+01 1.054315923110629285e+02 1.012024888622670551e+04 4.096379475350833133e+01 4.164941911555584397e+01 4.391675971544057688e+01
1.470000000000000000e+02 4.190453043444146886e+01 1.052512918459732560e+02 1.013744801974177244e+04 4.103279175517882038e+01 4.159734741784160406e+01 4.373329532994714697e+01
1.480000000000000000e+02 4.206567903839451361e+01 1.050864627777797722e+02 1.015473031623647512e+04 4.110899755503337616e+01 4.155524979143348929e+01 4.356074234762785835e+01
1.490000000000000000e+02 4.223068425484017041e+01 1.049369358270434844e+02 1.017207662662767871e+04 4.119215271632133124e+01 4.152289457055342581e+01 4.339901645153392451e+01
1.500000000000000000e+02 4.239932966368824196e+01 1.048025321745793548e+02 1.018946841794888132e+04 4.128200123765534357e+01 4.150004805758558035e+01 4.324802143424752643e+01
1.510000000000000000e+02 4.257140133233809820e+01 1.046830637845581862e+02 1.020688774534545337e+04 4.137829032990242695e+01 4.148647483331920682e+01 4.310765004986559035e+01
1.520000000000000000e+02 4.274668772513264514e+01 1.045783338755696548e+02 1.022431723221392713e+04 4.148077041572709334e+01 4.148193827775933329e+01 4.297778474041115970e+01
1.530000000000000000e+02 4.292497949712451089e+01 1.044881372740981504e+02 1.024174004778034760e+04 4.158919499639267059e+01 4.148620087253055289e+01 4.285829840548645819e+01
1.540000000000000000e+02 4.310606929600952952e+01 1.044122607973189503e+02 1.025913988682529271e+04 4.170332059755428844e+01 4.149902450576678348e+01 4.274905509712059626e+01
1.550000000000000000e+02 4.328975154082023380e+01 1.043504836576214814e+02 1.027650095103010972e+04 4.182290678665263073e+01 4.152017074976373578e+01 4.264991064994869419e+01
1.560000000000000000e+02 4.347582236121350974e+01 1.043025777219138490e+02 1.029380793091455962e+04 4.194771595647798534e+01 4.154940110307449430e+01 4.256071336792975046e+01
1.570000000000000000e+02 4.366407948207056222e+01 1.042683078592574049e+02 1.031104599022942239e+04 4.207751328205081620e+01 4.158647725414221696e+01 4.248130461636392852e+01
1.580000000000000000e+02 4.385432208168058565e+01 1.042474322531351874e+02 1.032820074875394675e+04 4.221206662257056053e+01 4.163116129313596048e+01 4.241151944560016318e+01
1.590000000000000000e+02 4.404635076505385172e+01 1.042397026338841215e+02 1.034525826985035746e+04 4.235114639403301595e+01 4.168321583062652280e+01 4.235118707722163833e+01
1.600000000000000000e+02 4.423996765042787160e+01 1.042448645493128083e+02 1.036220504536956832e+04 4.249452543225595491e+01 4.174240427928831565e+01 4.230013140562702034e+01
1.610000000000000000e+02 4.443497617922683673e+01 1.042626576367438531e+02 1.037902798433952921e+04 4.264197894650633458e+01 4.180849089764291193e+01 4.225817151602029753e+01
1.620000000000000000e+02 4.463118093055970803e+01 1.042928159285791310e+02 1.039571440138910657e+04 4.279328451899551311e+01 4.188124087109805060e+01 4.222512218498398795e+01
1.630000000000000000e+02 4.482838775997660008e+01 1.043350680424471193e+02 1.041225200618348390e+04 4.294822193937498866e+01 4.196042046645516166e+01 4.220079426719087223e+01
1.640000000000000000e+02 4.502640380634744588e+01 1.043891374166915114e+02 1.042862889380787783e+04 4.310657313086133513e+01 4.204579713176311628e+01 4.218499508843879653e+01
1.650000000000000000e+02 4.522503750206742268e+01 1.044547425323770256e+02 1.044483353613414147e+04 4.326812207562717560e+01 4.213713955631074271e+01 4.217752883346219761e+01
